No,Web Site,Website IP Address,Web Hosting Company / IP Owner,Web Hosting / Server IP Location,Web Hosting City,World Site Popular Rating,Category (Coma seperated),Tags,Contact Email (Coma seperated),SIte Name,Meta Desctiption of Site,Website Screenshot URL (1280X888)
8573,citadelnutrition.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 826,407",,,,,,
8574,citizenhome.org.uk,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 826,429","Home & Garden,",,,,,
8575,citylocs.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 826,480",,,,,,
8576,ckfightlife.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 826,618",,,,,,
8577,claritystamp.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 826,675",,,,,,
8578,classicalconversationsbooks.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 826,714",,,,,,
8579,classicshaving.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 826,746",,,,,,
8580,classyequine.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 826,770",,,,,,
8581,claytonandcrume.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 826,794",,,,,,
8582,cleanroombedding.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 826,827","Sleep & Bedding,",,,,,
8583,cliffandpebble.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 826,968",,,,,,
8584,climawear.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 826,993",,,,,,
8585,clishea.co,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,054",,,,,,
8586,clockclock.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,064",,,,,,
8587,clothwristbands.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,088","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8588,cloud9sleepproducts.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,091","Sleep & Bedding,",,,,,
8589,cloverbabyandkids.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,131","Baby Products,",,,,,
8590,clublaurentian.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,173",,,,,,
8591,cluboutdoors.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,177",,,,,,
8592,cmeocollective.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,226",,,,,,
8593,cnocoutdoors.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,295",,,,,,
8594,coastcbdsupply.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,362",,,,,,
8595,cockysocks.org,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,406",,,,,,
8596,coco5.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,407",,,,,,
8597,cocobeam.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,413",,,,,,
8598,coconaraonline.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,416",,,,,,
8599,codaevolution.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,434",,,,,,
8600,coffeechicken.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,513",,,,,,
8601,coffeeforless.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,519",,,,,,
8602,coldstoragecoins.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,613",,,,,,
8603,collectedthreads.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,646",,,,,,
8604,collectorsedge.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,662",,,,,,
8605,collegeetextebooks.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,683",,,,,,
8606,collegemagazineshop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,696","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8607,collegewatch.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,715","Watches,",,,,,
8608,collettewardinteriors.ie,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,721",,,,,,
8609,collierwest.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,728",,,,,,
8610,comfortdesignmats.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,920",,,,,,
8611,comicmarketstreet.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,936",,,,,,
8612,comicselitecomics.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,943",,,,,,
8613,commonbunny.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,988",,,,,,
8614,commonfibers.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 827,992",,,,,,
8615,compoundboardshop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,143","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8616,compurigtech.us,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,159",,,,,,
8617,condorspeedshop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,239","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8618,confirmedwavy.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,262",,,,,,
8619,consignofthetimes.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,393",,,,,,
8620,consumershape.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,454",,,,,,
8621,continentaltype.co,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,494",,,,,,
8622,convectium.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,523",,,,,,
8623,cookiegood.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,571",,,,,,
8624,coolersco.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,621",,,,,,
8625,cordbands.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,722",,,,,,
8626,corinthianscorner.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,760",,,,,,
8627,corridordigital.store,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,834",,,,,,
8628,corridornyc.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,835",,,,,,
8629,cosmas-hardware.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,876","Other,",,,,,
8630,costumecauldron.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,928",,,,,,
8631,cottonage.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,944",,,,,,
8632,cottonzily.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 828,952",,,,,,
8633,countrysidepet.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,003",,,,,,
8634,countrywidetesting.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,006",,,,,,
8635,couturecandy.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,107",,,,,,
8636,coutureusa.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,108",,,,,,
8637,cowgirlsandcrosses.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,150",,,,,,
8638,coyotevest.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,178",,,,,,
8639,cozypaperco.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,180",,,,,,
8640,craftshack.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,284",,,,,,
8641,crazelink.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,353",,,,,,
8642,create1997.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,377",,,,,,
8643,createacastle.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,378",,,,,,
8644,creativecrystal.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,423",,,,,,
8645,creativehealth.info,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,429",,,,,,
8646,creativepackaging.ca,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,438",,,,,,
8647,creativewholesale.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,452",,,,,,
8648,creekstonefarms.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,500",,,,,,
8649,crickstart.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,548",,,,,,
8650,crimsongourmet.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,568",,,,,,
8651,cristinaramella.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,587",,,,,,
8652,criticalops.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,596",,,,,,
8653,crobeec.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,610",,,,,,
8654,cropnatural.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,636",,,,,,
8655,crossfitlinchpin.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,662",,,,,,
8656,crossnetgame.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,684","Gaming,",,,,,
8657,crosspeakproducts.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,686",,,,,,
8658,crucannabis.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,756",,,,,,
8659,crystalearthspirit.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 829,854",,,,,,
8660,cuatrofootwear.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,022",,,,,,
8661,cubicminiwoodstoves.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,038",,,,,,
8662,cuddlduds.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,052",,,,,,
8663,culturehustle.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,094",,,,,,
8664,cureuv.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,155",,,,,,
8665,curlsistas.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,169",,,,,,
8666,curvyswimwear.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,211",,,,,,
8667,customphotoprops.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,259",,,,,,
8668,customslr.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,267",,,,,,
8669,cuterlife.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,288",,,,,,
8670,cysm.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,425",,,,,,
8671,d-structure.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,451",,,,,,
8672,d2moto.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,458",,,,,,
8673,dablabz.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,483",,,,,,
8674,daddydiscgolf.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,503",,,,,,
8675,daily-shopping-deals.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,538","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8676,dailyconcepts.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,549",,,,,,
8677,dailyexperiences.ca,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,559",,,,,,
8678,dailygreatness.co,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,566",,,,,,
8679,dakotagrizzly.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,632",,,,,,
8680,dallasdawsdesigns.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,652",,,,,,
8681,dallasmavs.shop,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,662","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8682,damascusapparel.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,682",,,,,,
8683,damashape.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,684",,,,,,
8684,danareeddesigns.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,711",,,,,,
8685,danawaldenbridal.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,712",,,,,,
8686,danielpatrick.us,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,798",,,,,,
8687,darecatalog.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,873",,,,,,
8688,darkcycleclothing.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,882","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8689,darkhorsecreations.com.au,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,883",,,,,,
8690,darkseas.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,888",,,,,,
8691,dasalikastrollers.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 830,918",,,,,,
8692,davsonsales.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,145",,,,,,
8693,day2daydeals.net,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,163",,,,,,
8694,daydreamsociety.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,171",,,,,,
8695,dcautoparts.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,243",,,,,,
8696,ddsets.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,319",,,,,,
8697,dealhub.shop,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,367","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8698,deallplug.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,368",,,,,,
8699,deandri.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,395",,,,,,
8700,dearborndenim.us,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,406",,,,,,
8701,dearemmabowtique.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,411",,,,,,
8702,decalandstickermafia.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,467",,,,,,
8703,decalgremlins.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,468",,,,,,
8704,dechoker.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,480",,,,,,
8705,decoreze.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,516",,,,,,
8706,dedaluswine.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,526",,,,,,
8707,deepinature.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,549",,,,,,
8708,deepsentinel.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,559",,,,,,
8709,deerbusterscanada.ca,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,565",,,,,,
8710,defineclothingline.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,591","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8711,delicatebeats.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,652",,,,,,
8712,delta9technologies.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,688",,,,,,
8713,deltacanopies.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,694",,,,,,
8714,denik.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,769",,,,,,
8715,depeche-denmark.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,873",,,,,,
8716,deptofmotivation.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,887",,,,,,
8717,dermacol.ca,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,905",,,,,,
8718,desear.de,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,932",,,,,,
8719,designimports.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 831,994",,,,,,
8720,desmondkingnfl.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,034",,,,,,
8721,despair.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,037",,,,,,
8722,desueliquid.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,071",,,,,,
8723,deuxwatches.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,099","Watches,",,,,,
8724,diabloorganics.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,241",,,,,,
8725,diamondbakery.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,262",,,,,,
8726,diamonddugout.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,267",,,,,,
8727,diamondheadequipment.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,268",,,,,,
8728,dicehead.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,313",,,,,,
8729,dicture.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,333",,,,,,
8730,differentnotless.us,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,367",,,,,,
8731,diplomaframedeals.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,566",,,,,,
8732,direcraft.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,570",,,,,,
8733,discountchoicehub.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,675",,,,,,
8734,discounthockey.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,681",,,,,,
8735,discounttackle.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,692",,,,,,
8736,discountuniverse.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,695",,,,,,
8737,discountwitch.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,696",,,,,,
8738,discoverhelsinki.fi,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,709",,,,,,
8739,discoverthedealbox.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,731",,,,,,
8740,dishdenim.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,758",,,,,,
8741,dispensarytemplates.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,795",,,,,,
8742,districtleathersupply.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,828",,,,,,
8743,divedui.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,857",,,,,,
8744,dixielandmonogram.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,909",,,,,,
8745,diycages.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,921",,,,,,
8746,diymore.cc,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,935",,,,,,
8747,diyrecordingequipment.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,937",,,,,,
8748,djtees.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 832,975",,,,,,
8749,dmcsclassshirts.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,021","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8750,doctoraromas.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,113",,,,,,
8751,doggiemerch.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,179",,,,,,
8752,dogquality.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,190",,,,,,
8753,domenicovacca.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,268",,,,,,
8754,dominikgwraps.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,280",,,,,,
8755,dommerch.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,294",,,,,,
8756,donostiafoods.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,364","Food & Drink,",,,,,
8757,doodadshunter.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,389",,,,,,
8758,dormtherapyshop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,440","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8759,doumouii.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,528",,,,,,
8760,douxlashes.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,532",,,,,,
8761,dplslosangeles.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,632",,,,,,
8762,dporthaultparis.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,635",,,,,,
8763,dragqueenmerch.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,688",,,,,,
8764,drannacabeca.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,710",,,,,,
8765,dreampalacestore.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,803",,,,,,
8766,dreampops.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,806",,,,,,
8767,drinkfinity.co.uk,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,886","Food & Drink,",,,,,
8768,drinkiconic.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,887","Food & Drink,",,,,,
8769,drinkpush.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 833,892","Food & Drink,",,,,,
8770,dropps.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,006",,,,,,
8771,dropshippower.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,013",,,,,,
8772,drpatchwells.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,018",,,,,,
8773,dsfasteners.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,130",,,,,,
8774,dubideli.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,190",,,,,,
8775,dubleplus.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,191",,,,,,
8776,duchesscookies.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,204",,,,,,
8777,duesouthstitchery.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,221",,,,,,
8778,dulosupplyco.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,254",,,,,,
8779,duostudiodesigns.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,307",,,,,,
8780,duplexdsgn.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,310",,,,,,
8781,durabley.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,314",,,,,,
8782,dust.ie,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,341",,,,,,
8783,dustinsfishtanks.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,347",,,,,,
8784,duxsports.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,363",,,,,,
8785,dynamicfb.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,420",,,,,,
8786,dyne.life,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,449",,,,,,
8787,eaegis.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,531",,,,,,
8788,earringsplaza.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,596",,,,,,
8789,earthlyadornments.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,613",,,,,,
8790,eartisans.net,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,627",,,,,,
8791,easyaspieshoppe.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,731","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8792,easydisplay.ie,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,744",,,,,,
8793,eatmush.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,831",,,,,,
8794,eatplants.cc,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,839",,,,,,
8795,eatsleeptee.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,848","Sleep & Bedding,",,,,,
8796,eb5.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,870",,,,,,
8797,ebestsale.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,884",,,,,,
8798,ebrewsupply.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,915",,,,,,
8799,ecigwizard.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,964",,,,,,
8800,eclairtees.website,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 834,974",,,,,,
8801,ecocentricmom.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,000",,,,,,
8802,edwine.ca,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,276",,,,,,
8803,eggplantmail.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,344",,,,,,
8804,ehivesystems.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,369",,,,,,
8805,eighteightsixnyc.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,384",,,,,,
8806,elarashop.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,459","Womens Clothing, Mens Clothing, Watches, Jewellery,",,,,,
8807,elder-statesman.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,490",,,,,,
8808,electricfeathers.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,526",,,,,,
8809,electricskatehq.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,533",,,,,,
8810,electricwineaerator.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,536",,,,,,
8811,elevatedfaith.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,599",,,,,,
8812,elevatedmindsetapparel.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,601",,,,,,
8813,eliadam.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,622",,,,,,
8814,elica.in,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,627",,,,,,
8815,eliquiduniverse.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,643",,,,,,
8816,elitesportsfit.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,689",,,,,,
8817,ellena-rose.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,741",,,,,,
8818,ellepaper.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,747",,,,,,
8819,elohimstore.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,787",,,,,,
8820,eloquentwatches.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,794","Watches,",,,,,
8821,elysiumnaturals.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,843",,,,,,
8822,embracejewellery.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 835,891","Jewellery,",,,,,
8823,empireprints.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 836,039",,,,,,
8824,encoreguards.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 836,121",,,,,,
8825,enerskin.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 836,203","Beauty,",,,,,
8826,enigmadeals.com,23.227.38.32,"Shopify, Inc",Canada,Ottawa,"# 836,266",,,,,,
